nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
126,negatif,"Bang ko ganteng2 rokoknya filter si,ayoo laa ganti rokoknyaa janga bikin malu kalee 🙄😒",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
127,negatif,semua orang murka 😡. azab buat tukang selingkuh sama selingkuhan 💀,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
128,negatif,Gawe gugup secuil sih 😰,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
129,negatif,Pergi sm aku ga di giniin kecewa! 😞💔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
130,negatif,Aku kecewa aisah ga pulang pulangang 😞😔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
131,negatif,Saya rasa sekarang lebih tepat nya jangan sebar isu isu yang tdk penting 😑. (Sedikit kecewa dgn media sekarang. Karena uang jauh lebih hijau ketimbang berita yang akurat 🤑) Jauhi virusnya bukan orangnya. Cari solusinya bukan menyalahkan. Ikuti saran ahli untuk atasi penyebaran 🙏.,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
132,negatif,kalau banyak pengunjung dan sering datang di sungai ini orang2 ini yang membawa truk suka takut kalau banyak orang yang datang biasanya langusung pergi 🙄🤔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
133,negatif,Takut gak punya duit 😱😰,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
134,negatif,"kau kaya senang la sembang lehnet 🙄, yang miskin ni banyak benda lagi nk pakai duit 😩",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
135,negatif,Terkejut petir lagi lepas tu suara kakaknya lagi 😱⚡,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
136,negatif,MAKHLUKASTRALDARIMANAIIHSEREM JIJIK BEUT 😱🤢,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
137,negatif,Ebusehhh ngeri mbak 😱,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
138,negatif,Kamu benci sama aku itu hak mu 🙄. Namun aku akan mencoba mendoakanmu 🙏. Walau itu susah 😩,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
139,negatif,"gak heran sih ref, s3 halu mah beda 🙄🙃",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
140,negatif,Januari penuh duka ampun 😭💔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
141,negatif,Amboi terkejut ambo nengoknyaaa 😱😲,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
142,negatif,Susah emang kalo punya temen yang sifatnya over. Apaapa dijadiin biang bercandaan ga peduli itu ngejatohin harga diri temen. Yang penting dia puas.wkwkk 🙄😒🤦,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
143,negatif,"Risih bgt dia pake kata ""mengasih"" 🙄😒",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
144,negatif,Malu tau 😞,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
145,negatif,Kecewa cursed crown di rewrite padahal ningguin chap selanjutnya... 😞 Tiny toes juga begitu 😭,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
146,negatif,ini apasih? 😕 aku yang sengsara kok kalian sibuk sendiri 😒,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
147,negatif,"stan kpop di jamanku dlu beda sama yang sekarang. aku bsa beli album sendiri baru tahun 2014 an alias waktu aku hampir lulus kuliah dan mulai bisa nabung. 😌 waktu itu juga hampir nonton SS5 di jkt 2013, udah nabung tp ga diijinin. 😭 sedih bgt pokoknya, jaman sengsara. 😩",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
148,negatif,ohm lambat sangat buka langkah kami penat tunggu so 😩😓,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
149,negatif,Kesal w njir 😠😡,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
150,negatif,"Kesal masih belom, ngantuk iya 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
151,negatif,anjr ngeri bgt 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
152,negatif,"JANCOK, SUMPAH aku MURKA LIAT INI. PEN aku TEBAS JUGA LU PAK, TAEEEKKK DADI MENUNGSO KOK GRAGAS MEN YO COK, KEPIYE MAKSUDMU COK!!! TRADISI SIH TRADISI, TAPI CARAMU MATENI KUCING IKU YO RAUMUM SETAN! MATIMU YO RABAKALAN ADOH KOYOK KUCING KUI JANCOK! 😠💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
153,negatif,dah muak 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
154,negatif,"Kita ini banyak yang pelupa, bahwa hal sensitif seperti ini, bisa merenggut nyawa, nyawa kita, nyawa orang yang kita cintai, bahkan nyawa orang yang kita benci. Lalu apa ujungnya? Darah dibalas darah? 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
155,negatif,Sangat benci 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
156,negatif,SAD ENDING GANTUNG ENDING aku MUAK YA 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
157,negatif,"Knapasihhh, akupun kecewa ma diriku sendiri 😛",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
158,negatif,Sedang kesal 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
159,negatif,Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik 😔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
160,negatif,HIH KESAL 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
161,negatif,BELVYAAAA!!!!! KENAPA LO SARANKAN BELIAU HAHHH?!?!!?!!!!!!!!! GW MURKA 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
162,negatif,"Yah 😛, btw makasih udah respon!",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
163,negatif,"Fiks, siapa pun kalian hati2 kalo kemana2. Gue cuma takut orang ini jahat sebenernya. Apalagi tatapannya bikin risih. Be safe, guys! 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
164,negatif,Dia dah penat orang reply semua macam tak puas hati. Pastu dia reply apa yang dah dicopy paste 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
165,negatif,ISSH JIJIK KALI AKU .g 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
166,negatif,Saya murka 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
167,negatif,"Ya sudahlah, terima sj lh putusannya, biar lutfi dn keluarga tenang dan bisa beraktifitas kembali. Intinyakan kita semua sdh faham apa yang terjadi. Biarlah sang maha adil kelak yang memberinya keadilan. 🤔 Berharap pada manusia, pasti kecewa. 🙁 Smga dukungan kpda lutfi bs dalam bentuk lain. 💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
168,negatif,Iyaaa wkwkw itu yang bikin kita tertipu 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
169,negatif,Penat 😛 Penyesal 😕 Kecewa 💔 Gagal 💣,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
170,negatif,Benda ni la yang paling takut 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
171,negatif,"Dia kn duta dpr di medsos... Nth apa dlu yang merasuki pemilih dia. Jijik x pun. Suka pake alhamdulillah, insya allah tpi... Au ah gelap. 😠💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
172,negatif,Jijik bgt ada yang gambar beginian 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
173,negatif,muak gw HAHAHAHA 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
174,negatif,Aku benci kamuu 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
175,negatif,yaudah murka aja siapa tau bsk kiamat 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
176,negatif,Aku kok sedih ya nonton film ini jadi cemas 😔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
177,negatif,Kutipan sepagi ini : menuliskan identitasnya dalam lambang-lambang itu dan selalu dengan bangga bercerita bahwa aku bagian dari sejarah kota. 💔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
178,negatif,"Rakyat Sengsara, Maling Berkuasa 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
179,negatif,"Dulu aku pernah gak suka banget sama ras lain. Gue dulu pernah BENCI sama lgbt. Tapi sekarang, gue malah suka sama orang yang rasnya chinese. Gue malah jadi part of lgbt. aku MEAN, WOOOOI ITU TUH MASA LALU KNP SIH KUDU DIMASALAHIN. 😛",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
180,negatif,Bukan apa sebab naik muak tgk si bella ni nak raih simpati lepas kene dgn aziz 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
181,negatif,"Kesel gue, padahal orang yang hidupnya lebih sengsara dari dia banyak, tapi gaada yang update status wkekwk 😛",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
182,negatif,di Korea tuh pd marah kalo liat org lain ga pake masker! 😠 Knp..karena kita ga tau klo ada yang lg sakit or ga n bs nularin ke org lain.terus dapetin masker itu gampang karena pake ktp jd uda diatur per hari so ga ada alesan masker ga punya..ibaratnya ke cafe aj lo bs masa ga maskeran,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
183,negatif,Allah swt tdk mengajarkan umatnya perpihak kpd pemimpin seiman dan kafir. Justru hrs dimotivasi klu ada yang salah diingatkan bukan teriak disosmed seakan banjir itu krna murka mulutnya yang kasar. Nah ente itu belajar agama drmn aa.. 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
184,negatif,WEH BENER GREGET!!! yang CACING GEDE SUMPAH JIJIK BANHET 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
185,negatif,Main santuy banget mereka tuh hih 😛 kesal,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
186,negatif,Aku yang sayang banget sama mama 😠 murka membaca ini,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
187,negatif,jangan tertipu oleh muka 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
188,negatif,"Dekat ig tengok punya happy dengan partner, tapi dekat twitter acah single. Weh sumpah jijik kau do,murah. 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
189,negatif,"Kalau lu salah satu mutual aku atau liat twit ini, aku ga takut sama lu 😛, mau lu cewe kalau sikap lu gitu mines tetep gaada pantes2nya. Malu bego maluu",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
190,negatif,aku yang tertipu oleh dirimu 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
191,negatif,"Manusia produk revolusi mental, manusia gk beradab, setan pun mungkin muak liat kelakuan kalian!! 😠💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
192,negatif,"Mulut yang mampu berkata-kata pun dah tak tahu nak kata apa. 😔 Sakit nya tu tak terkata. Sengsara nya tu tak terkata. Kecewa, sungguh kecewa. Rasa dah nak putus asa dengan semua ini. 💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
193,negatif,"Rapat bikin sengsara orang jadi bahan umpatan, hasil g ada 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
194,negatif,Bgst aing sudah muak ajig nukararitu 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
195,negatif,Ngeri amaat 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
196,negatif,"Bro, lu cuman masa lalu jesya, please ga usah ganggu sya lagi 😠 Dia punya aku skrg, kalau lu baru nyesel skrg, makan tuh penyesalan krn sdah nyia nyiain sya aku harap stop kirim mfs ga jelas kyk gini, aku juga kasian liat jesya risih seperti itu",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
197,negatif,Aku kesal dengan doi 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
198,negatif,Peluk hati kecil yang penuh dendam ini 😠 Ajari tuk menghapus sebuah rasa benci 💔 Biarkan kasih lembutmu sentuh hatiku Ubah aku jadi buah hati yang dulu,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
199,negatif,Off akhirnya komen 😠 aargghh karna kesal,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
200,negatif,Jijik! Najis! Ngapa lu 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
201,negatif,"Ya gitu nder, kalo berbuat baik jgn sampe mengharapkan balasan apalagi sama manusia, ntar kecewa 😔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
202,negatif,aku lagi ngalaminnya saat ini kecewa banget sama org tua 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
203,negatif,"Kalau takut dipukul ombak, jangan berumah ditepi pantai. 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
204,negatif,"Sok paling benar sendiri, benci bgt sama manusia jenis begini 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
205,negatif,"jangan la pakai gambar oppa hensem.. aku dah berangan ""eh oppa mana likes my tweet niii""... aku tak kecewa it's you tau.. aku terkilan je sebab bukan oppa. 😔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
206,negatif,"Ngirim lewat DM anjir ngeri bgt kan, udh gue suruh putusin aja. Alhamdulillah temen gue nurut. Karna temen gue udh bener muak. Soal nya si cowok ini tiap berantem pasti jln sama cewek lain. Nah ini udh puncak nya 😠💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
207,negatif,"Gak heran memang makananya aja binatang, kelakuannya persis binatang, semoga terkena penyakit yang menghinakan 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
208,negatif,ga terlalu. cuma agak risih aja. tapi gapapaaaa mereka lagi cari uang. kalo jualan kaya alat pembesar payudara baru deh sangat terganggu 😠💣,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
209,negatif,"Naik danri dari ITC itu opsi pertama Li, tapi itu 1 jam sekali. Sedangkan aku udah 18.00 berangkatnya, jadi damri selanjutnya 19.00. Naik taksi aku ngeri macet di jalan ngebayangin pasti lagi padat banget. Kereta bandara itu on time, cuma jalan ke stasiunnya yang ass hole. 😠💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
