nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
138,negatif,Kamu benci sama aku itu hak mu  <Wajah Memutar Mata> . Namun aku akan mencoba mendoakanmu  <Tangan Merapat Berdoa> . Walau itu susah  <Wajah Lelah Lesu> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
139,negatif,"gak heran sih ref, s3 halu mah beda  <Wajah Memutar Mata>  <Wajah Terbalik> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
140,negatif,Januari penuh duka ampun  <Wajah Menangis Kencang>  <Hati Patah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
141,negatif,Amboi terkejut ambo nengoknyaaa  <Wajah Berteriak Ketakutan>  <Wajah Terperanjat> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
142,negatif,Susah emang kalo punya temen yang sifatnya over. Apaapa dijadiin biang bercandaan ga peduli itu ngejatohin harga diri temen. Yang penting dia puas.wkwkk  <Wajah Memutar Mata>  <Wajah Tidak Terhibur>  <Orang Tepok Jidat> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
143,negatif,"Risih bgt dia pake kata ""mengasih""  <Wajah Memutar Mata>  <Wajah Tidak Terhibur> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
144,negatif,Malu tau  <Wajah Kecewa> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
145,negatif,Kecewa cursed crown di rewrite padahal ningguin chap selanjutnya...  <Wajah Kecewa>  Tiny toes juga begitu  <Wajah Menangis Kencang> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
146,negatif,ini apasih?  <Wajah Bingung>  aku yang sengsara kok kalian sibuk sendiri  <Wajah Tidak Terhibur> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
147,negatif,"stan kpop di jamanku dlu beda sama yang sekarang. aku bsa beli album sendiri baru tahun 2014 an alias waktu aku hampir lulus kuliah dan mulai bisa nabung.  <Wajah Lega>  waktu itu juga hampir nonton SS5 di jkt 2013, udah nabung tp ga diijinin.  <Wajah Menangis Kencang>  sedih bgt pokoknya, jaman sengsara.  <Wajah Lelah Lesu> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
149,negatif,Kesal w njir  <Wajah Marah>  <Wajah Bersungut Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
150,negatif,"Kesal masih belom, ngantuk iya  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
151,negatif,anjr ngeri bgt  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
152,negatif,"JANCOK, SUMPAH aku MURKA LIAT INI. PEN aku TEBAS JUGA LU PAK, TAEEEKKK DADI MENUNGSO KOK GRAGAS MEN YO COK, KEPIYE MAKSUDMU COK!!! TRADISI SIH TRADISI, TAPI CARAMU MATENI KUCING IKU YO RAUMUM SETAN! MATIMU YO RABAKALAN ADOH KOYOK KUCING KUI JANCOK!  <Wajah Marah>  <Bom>  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
153,negatif,dah muak  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
154,negatif,"Kita ini banyak yang pelupa, bahwa hal sensitif seperti ini, bisa merenggut nyawa, nyawa kita, nyawa orang yang kita cintai, bahkan nyawa orang yang kita benci. Lalu apa ujungnya? Darah dibalas darah?  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
155,negatif,Sangat benci  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
157,negatif,"Knapasihhh, akupun kecewa ma diriku sendiri  <Wajah Menjulurkan Lidah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
158,negatif,Sedang kesal  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
159,negatif,Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik  <Wajah Termenung Sedih> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
160,negatif,HIH KESAL  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
161,negatif,BELVYAAAA!!!!! KENAPA LO SARANKAN BELIAU HAHHH?!?!!?!!!!!!!!! GW MURKA  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
162,negatif,"Yah  <Wajah Menjulurkan Lidah> , btw makasih udah respon!",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
163,negatif,"Fiks, siapa pun kalian hati2 kalo kemana2. Gue cuma takut orang ini jahat sebenernya. Apalagi tatapannya bikin risih. Be safe, guys!  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
165,negatif,ISSH JIJIK KALI AKU .g  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
166,negatif,Saya murka  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
167,negatif,"Ya sudahlah, terima sj lh putusannya, biar lutfi dn keluarga tenang dan bisa beraktifitas kembali. Intinyakan kita semua sdh faham apa yang terjadi. Biarlah sang maha adil kelak yang memberinya keadilan.  <Wajah Berpikir>  Berharap pada manusia, pasti kecewa.  <Wajah Agak Merengut>  Smga dukungan kpda lutfi bs dalam bentuk lain.  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
168,negatif,Iyaaa wkwkw itu yang bikin kita tertipu  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
169,negatif,Penat  <Wajah Menjulurkan Lidah>  Penyesal  <Wajah Bingung>  Kecewa  <Hati Patah>  Gagal  <Bom> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
171,negatif,"Dia kn duta dpr di medsos... Nth apa dlu yang merasuki pemilih dia. Jijik x pun. Suka pake alhamdulillah, insya allah tpi... Au ah gelap.  <Wajah Marah>  <Bom>  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
172,negatif,Jijik bgt ada yang gambar beginian  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
173,negatif,muak gw HAHAHAHA  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
174,negatif,Aku benci kamuu  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
175,negatif,yaudah murka aja siapa tau bsk kiamat  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
176,negatif,Aku kok sedih ya nonton film ini jadi cemas  <Wajah Termenung Sedih> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
177,negatif,Kutipan sepagi ini : menuliskan identitasnya dalam lambang-lambang itu dan selalu dengan bangga bercerita bahwa aku bagian dari sejarah kota.  <Hati Patah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
178,negatif,"Rakyat Sengsara, Maling Berkuasa  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
183,negatif,Allah swt tdk mengajarkan umatnya perpihak kpd pemimpin seiman dan kafir. Justru hrs dimotivasi klu ada yang salah diingatkan bukan teriak disosmed seakan banjir itu krna murka mulutnya yang kasar. Nah ente itu belajar agama drmn aa..  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
184,negatif,WEH BENER GREGET!!! yang CACING GEDE SUMPAH JIJIK BANHET  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
185,negatif,Main santuy banget mereka tuh hih  <Wajah Menjulurkan Lidah>  kesal,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
186,negatif,Aku yang sayang banget sama mama  <Wajah Marah>  murka membaca ini,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
187,negatif,jangan tertipu oleh muka  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
189,negatif,"Kalau lu salah satu mutual aku atau liat twit ini, aku ga takut sama lu  <Wajah Menjulurkan Lidah> , mau lu cewe kalau sikap lu gitu mines tetep gaada pantes2nya. Malu bego maluu",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
190,negatif,aku yang tertipu oleh dirimu  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
191,negatif,"Manusia produk revolusi mental, manusia gk beradab, setan pun mungkin muak liat kelakuan kalian!!  <Wajah Marah>  <Bom>  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
193,negatif,"Rapat bikin sengsara orang jadi bahan umpatan, hasil g ada  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
194,negatif,Bgst aing sudah muak ajig nukararitu  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
195,negatif,Ngeri amaat  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
197,negatif,Aku kesal dengan doi  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
198,negatif,Peluk hati kecil yang penuh dendam ini  <Wajah Marah>  Ajari tuk menghapus sebuah rasa benci  <Hati Patah>  Biarkan kasih lembutmu sentuh hatiku Ubah aku jadi buah hati yang dulu,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
199,negatif,Off akhirnya komen  <Wajah Marah>  aargghh karna kesal,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
200,negatif,Jijik! Najis! Ngapa lu  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
201,negatif,"Ya gitu nder, kalo berbuat baik jgn sampe mengharapkan balasan apalagi sama manusia, ntar kecewa  <Wajah Termenung Sedih> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
202,negatif,aku lagi ngalaminnya saat ini kecewa banget sama org tua  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
203,negatif,"Kalau takut dipukul ombak, jangan berumah ditepi pantai.  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
204,negatif,"Sok paling benar sendiri, benci bgt sama manusia jenis begini  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
206,negatif,"Ngirim lewat DM anjir ngeri bgt kan, udh gue suruh putusin aja. Alhamdulillah temen gue nurut. Karna temen gue udh bener muak. Soal nya si cowok ini tiap berantem pasti jln sama cewek lain. Nah ini udh puncak nya  <Wajah Marah>  <Bom>  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
207,negatif,"Gak heran memang makananya aja binatang, kelakuannya persis binatang, semoga terkena penyakit yang menghinakan  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
208,negatif,ga terlalu. cuma agak risih aja. tapi gapapaaaa mereka lagi cari uang. kalo jualan kaya alat pembesar payudara baru deh sangat terganggu  <Wajah Marah>  <Bom> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
210,negatif,"serba mentok pengen pencitraan rakyat udah muak pengen ngibul, bingung udah kebanyakan ngibul peken pamer2, gk ada yang bisa dipamerin para buzzer dan penjilat laknat sudah keabisan bahan yo wes pasrah ngomong keq gitu bae  <Wajah Marah>  <Bom>  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
211,negatif,Sedarlah lid org benci tengok muka kau tu  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
212,negatif,Sekitaran bikin muak saja  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
213,negatif,"mingkem nih manusia klu yang radikal non muslim,klu di serang balik pasti mulut baunya akan menghujat org2 islam...ada apa dgn islam sehingga si mahfud benci bgt,hanya karna duit?  <Wajah Marah>  <Bom>  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
214,negatif,"sama cuy wkwkwkw, nnti diblg apaansi najis jijik bgt  <Wajah Menjulurkan Lidah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
215,negatif,"Aku kaget, dan hampir nangis karena sedih. Tiba saja bayanganku aku akan dipisahkan dari keluarga sementara  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
216,negatif,"Iyah nih kesal  <Wajah Marah>  Padahal kan drimketcer lagu buat bobo, kenapa yang bikin ngantuknya from me tu yu?",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
217,negatif,aku jijik  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
218,negatif,"Abis gue tutup teleponnya, doi nanya: siapa? Pacar lo ya? Gue: bbbukan kok bukan! Doi: gugup bgt sih. Yaudah w pamit. Trus doi pulang. Udah deh w ambyar. Kata adek w sih gue nangis terus2an.  <Wajah Termenung Sedih> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
220,negatif,Semoga yang berjualan dan para pembeli di berikan murka oleh sang pencipta . Amin  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
221,negatif,Tanpa sadar kisah ini telah lama berakhir. Aktingnya bagus. Aku tertipu.  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
222,negatif,"Masih untung dosen doang, aku murka sama kampusnya  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
223,negatif,"Benci bat kalo udh gajian, orang2 nanyanya gak manusiawi. Org masih pules masih aja di spamming.  <Wajah Marah>  <Bom>  <Hati Patah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
224,negatif,Ngomong dong kalo tersinggung. Tetiba ngetwit gini kan aku jd semakin ingin menghujat  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
225,negatif,sape cakap kv tu jijik meh aku bantai dia  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
226,negatif,Muak juga sih  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
227,negatif,risih. kunci aja wa lo kalo ditanya kenapa bilang aja 'gue juga punya privasi mon maap'  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
228,negatif,jijik gausah sok deket sm Shaheer! Jadi cewek kok GENIT banget sih! MURAHAN ayutingtingnew  <Wajah Marah>  <Bom>  <Hati Patah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
230,negatif,"BAU BANGET ANYING, TAU GASIH BAU KECOA TUH BENCI BGT GUEEE  <Wajah Marah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
231,negatif,"Terlalu takut tuk mengakui kesalahan, heran...  <Wajah Menjulurkan Lidah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
232,negatif,Sediiiiihhhhh...kokmasih ada bangsaku yang menipu bangsanya sendiri dan tertipu hal yang dilogikan pun ga masuk akal sehat  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
233,negatif,kenapa?  <Wajah Marah>  murka nya bruntusan?,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
234,negatif,"Yang alay dan ngeliatnya bikin risih, yang hubungannya toxic tapi dipertahanin dan 22nya cuma bisa nyalahin satu sama lain ga introspeksi, yang bilangnya hijrah tapi mesra amat di postingan hehe  <Wajah Menjulurkan Lidah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
235,negatif,gua juga suka gedek kalo lg dimekdi trs penuh eehh taunya meja kursi di dominasi anaq2 pelajar yang cuma ngorder Mcfloat tp menguasai meja ampe 4 meja digabung komplit dengan tumpukan kertas beserta laptop....lah aku yang mau makan kan jd sengsara nungguin meja kosong.  <Wajah Marah>  <Bom>  <Hati Patah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
236,negatif,pasti malu bgt yakan  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
237,negatif,ngeri banget. lagi pandemi gini banyak akun provokator  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
238,negatif,Makanya udah muak sama laki laki  <Wajah Marah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
240,negatif,tertipu kamu  <Wajah Menjulurkan Lidah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
242,negatif,"Gak senang karena gak ketemu cici huu  <Wajah Menjulurkan Lidah>  padahal td mau nge tweet nyuruh istirahat kalo dah pulang theater ehh ngantuk banget akhirnya ketiduran, skrng kebangun dong ci",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
